relation_id,source,target,source_id,target_id,head_id,tail_id,head,tail,head_name,tail_name,head_type,tail_type,relation_type,relation_label,confidence,doc_id,chunk_id,source_name,source_file,evidence_text,extraction_method,expert_status,review_status
REL_EQ_000098,data_eq_002,org_eq_002,data_eq_002,org_eq_002,data_eq_002,org_eq_002,CENC 地震目录,CENC,CENC 地震目录,CENC,Dataset,Organization,PUBLISHED_BY,PUBLISHED_BY（由机构发布）,0.9,EQ_DOC_002,CHK_EQ_000004,全球典型地震事件参数,地震灾害数据收集与整理.docx,"...决定了后续地震动模拟、破坏力评估及次生灾害链预测模型的输出质量 [1]。由于不同地震观测网络（如美国地质调查局 USGS、中国地震台网中心 CENC、日本气象厅 JMA）在台网分布、仪器校准、计算方法（如面波震级 与矩震级 的差异）等方面的技术路径不同，同一地震事件的测定参数往往存在系统性偏差 [2, 3]。 通过对比 USGS 与中国地震台网中心（CENC）对全球典型地震事件的正式测定结果，可以清晰地看出这些物理参数的技术异同点",规则抽取,待复核,待复核
REL_EQ_000099,data_eq_003,org_eq_003,data_eq_003,org_eq_003,data_eq_003,org_eq_003,JMA 地震目录,JMA,JMA 地震目录,JMA,Dataset,Organization,PUBLISHED_BY,PUBLISHED_BY（由机构发布）,0.9,EQ_DOC_002,CHK_EQ_000004,全球典型地震事件参数,地震灾害数据收集与整理.docx,"...破坏力评估及次生灾害链预测模型的输出质量 [1]。由于不同地震观测网络（如美国地质调查局 USGS、中国地震台网中心 CENC、日本气象厅 JMA）在台网分布、仪器校准、计算方法（如面波震级 与矩震级 的差异）等方面的技术路径不同，同一地震事件的测定参数往往存在系统性偏差 [2, 3]。 通过对比 USGS 与中国地震台网中心（CENC）对全球典型地震事件的正式测定结果，可以清晰地看出这些物理参数的技术异同点。这些偏差和参数的对比",规则抽取,待复核,待复核
REL_EQ_000100,model_eq_010,org_eq_004,model_eq_010,org_eq_004,model_eq_010,org_eq_004,Hazus,FEMA,Hazus,FEMA,Model,Organization,PUBLISHED_BY,PUBLISHED_BY（由机构发布）,0.9,EQ_DOC_008,CHK_EQ_000023,工程损失评估系统,地震灾害数据收集与整理.docx,"...核心工程计算指标与评估物理维度指标 | 系统输入数据源格式、依赖条件与集成方式 | | --- | --- | --- | --- | | Hazus Earthquake Model (FEMA) [67, 85] | 能力谱法（CSM）；主要功能模块包含：一般建筑 stock（GBS）、核心生命线工程体系、应急救灾基础设施、次生产生泥石流滑坡等次生灾害模型 [66, 67] | 年均化地震预期直接损失（AEL），年均化预期损失",规则抽取,待复核,待复核
REL_EQ_000101,model_eq_011,org_eq_005,model_eq_011,org_eq_005,model_eq_011,org_eq_005,OpenQuake,GEM,OpenQuake,GEM,Model,Organization,PUBLISHED_BY,PUBLISHED_BY（由机构发布）,0.9,EQ_DOC_008,CHK_EQ_000023,工程损失评估系统,地震灾害数据收集与整理.docx,"...86] | 自有统一的 Inventory Technical Manual 规范格式，内嵌于专用 GIS 系统 [67, 85] | | OpenQuake-engine (GEM) [87, 88] | 基于 Python 的解耦运行；拥有自主核心库：oq-hazardlib（用于快速进行随机事件集、地震动场分析和计算），oq-risklib（处理暴露体和易损性矩阵），oq-nrmllib（XML格式底层校验解析） [88] ",规则抽取,待复核,待复核
REL_EQ_000102,policy_eq_001,org_eq_006,policy_eq_001,org_eq_006,policy_eq_001,org_eq_006,Sendai Framework,UNDRR,Sendai Framework,UNDRR,Policy,Organization,PUBLISHED_BY,PUBLISHED_BY（由机构发布）,0.6,EQ_DOC_009,CHK_EQ_000025,应急治理政策标准,地震灾害数据收集与整理.docx,"...急部门的行政管理指令，需要对应急治理模型、国家预案以及国际应急标准进行数字化映射 [91, 92, 93]。 联合国倡导的《仙台减灾框架》（Sendai Framework）构成了这一层面的全球最高行动共识 [94]。而 ISO 22320:2018 则是具体执行这些共识的国际管理流程标准 [91]。 [ 联合国 仙台减灾框架 (2015-2030) ] │ ▼ (宏观指导与减灾评价指标体系) │ ▼ (具体国家层面本土化执行落地",规则抽取,待复核,待复核
REL_EQ_000103,standard_eq_001,org_eq_012,standard_eq_001,org_eq_012,standard_eq_001,org_eq_012,ISO 22320:2018,ISO,ISO 22320:2018,ISO,Standard,Organization,PUBLISHED_BY,PUBLISHED_BY（由机构发布）,0.9,EQ_DOC_009,CHK_EQ_000025,应急治理政策标准,地震灾害数据收集与整理.docx,"...[91, 92, 93]。 联合国倡导的《仙台减灾框架》（Sendai Framework）构成了这一层面的全球最高行动共识 [94]。而 ISO 22320:2018 则是具体执行这些共识的国际管理流程标准 [91]。 [ 联合国 仙台减灾框架 (2015-2030) ] │ ▼ (宏观指导与减灾评价指标体系) │ ▼ (具体国家层面本土化执行落地) [ 国家地震应急预案 (2026年修订现代化预案) ] │ +--------",规则抽取,待复核,待复核
REL_EQ_000104,case_eq_001,metric_eq_010,case_eq_001,metric_eq_010,case_eq_001,metric_eq_010,2024 年日本能登半岛地震,震级,2024 年日本能登半岛地震,震级,Case,Metric,HAS_PARAMETER,HAS_PARAMETER（具有参数）,0.9,EQ_DOC_002,CHK_EQ_000005,全球典型地震事件参数,地震灾害数据收集与整理.docx,"| 地震事件名称与标定编号 | 测定网络机构 | 发震时刻 (UTC/北京时间) | 测定震级 (Magnitude) | 震源深度 (km) | 震中经纬度坐标 | 震源物理机制与破裂断层特性 | | --- | --- | --- | --- | --- | --- | --- | | 2024年日本能登半岛地震 us6000m0xl [4, 5] | USGS [4] | 2024-01-01 07:10:09 UTC [4] |",规则抽取,待复核,待复核
REL_EQ_000105,case_eq_001,metric_eq_011,case_eq_001,metric_eq_011,case_eq_001,metric_eq_011,2024 年日本能登半岛地震,震源深度,2024 年日本能登半岛地震,震源深度,Case,Metric,HAS_PARAMETER,HAS_PARAMETER（具有参数）,0.9,EQ_DOC_002,CHK_EQ_000005,全球典型地震事件参数,地震灾害数据收集与整理.docx,"| 地震事件名称与标定编号 | 测定网络机构 | 发震时刻 (UTC/北京时间) | 测定震级 (Magnitude) | 震源深度 (km) | 震中经纬度坐标 | 震源物理机制与破裂断层特性 | | --- | --- | --- | --- | --- | --- | --- | | 2024年日本能登半岛地震 us6000m0xl [4, 5] | USGS [4] | 2024-01-01 07:10:09 UTC [4] |",规则抽取,待复核,待复核
REL_EQ_000106,case_eq_001,metric_eq_012,case_eq_001,metric_eq_012,case_eq_001,metric_eq_012,2024 年日本能登半岛地震,震中位置,2024 年日本能登半岛地震,震中位置,Case,Metric,HAS_PARAMETER,HAS_PARAMETER（具有参数）,0.6,EQ_DOC_002,CHK_EQ_000005,全球典型地震事件参数,地震灾害数据收集与整理.docx,"...震源物理机制与破裂断层特性 | | --- | --- | --- | --- | --- | --- | --- | | 2024年日本能登半岛地震 us6000m0xl [4, 5] | USGS [4] | 2024-01-01 07:10:09 UTC [4] | [4] | [4] | , [4] | Noroshi-oki 逆断层破裂，走向西南-东北，最大走向滑动角呈逆冲滑移 [5, 6] | | | CENC [7]",规则抽取,待复核,待复核
REL_EQ_000107,hazard_eq_001,EQ_DOC_001,hazard_eq_001,EQ_DOC_001,hazard_eq_001,EQ_DOC_001,地震,原始来源核验机制,地震,原始来源核验机制,DisasterType,Document,DERIVES_FROM,DERIVES_FROM（来源于）,0.75,EQ_DOC_001,CHK_EQ_000001,原始来源核验机制,地震灾害数据收集与整理.docx,基于知识图谱与大语言模型的地震灾害AI防灾减灾关键技术与多源数据融合研究报告 ## 一、 引言与原始来源核验机制分析 在地震灾害的预防、减灾、应急响应及震后恢复重建过程中，构建高可信、可追溯的智能决策系统具有重要的现实意义。随着检索增强生成技术（RAG）特别是基于知识图谱的检索增强生成技术（GraphRAG）在防灾减灾领域的...,规则抽取,待复核,待复核
REL_EQ_000108,hazard_eq_001,EQ_DOC_002,hazard_eq_001,EQ_DOC_002,hazard_eq_001,EQ_DOC_002,地震,全球典型地震事件参数,地震,全球典型地震事件参数,DisasterType,Document,DERIVES_FROM,DERIVES_FROM（来源于）,0.75,EQ_DOC_002,CHK_EQ_000004,全球典型地震事件参数,地震灾害数据收集与整理.docx,## 二、 全球典型地震事件及多网源参数核验 在防灾减灾AI图谱的“地震事件（Event）”节点构建中，震源物理参数的准确性直接决定了后续地震动模拟、破坏力评估及次生灾害链预测模型的输出质量 [1]。由于不同地震观测网络（如美国地质调查局 USGS、中国地震台网中心 CENC、日本气象厅 JMA）在台网分布、仪器校准、...,规则抽取,待复核,待复核
REL_EQ_000109,hazard_eq_001,EQ_DOC_003,hazard_eq_001,EQ_DOC_003,hazard_eq_001,EQ_DOC_003,地震,ShakeMap与PAGER影响评估,地震,ShakeMap与PAGER影响评估,DisasterType,Document,DERIVES_FROM,DERIVES_FROM（来源于）,0.75,EQ_DOC_003,CHK_EQ_000007,ShakeMap与PAGER影响评估,地震灾害数据收集与整理.docx,"## 三、 地震动、烈度图与PAGER快速影响评估数据链 地震动参数（如地面峰值加速度 PGA、地面峰值速度 PGV）是评估地面震动剧烈程度和预测建筑物结构物理破坏力的核心指标 [4, 26]。美国地质调查局的 ShakeMap 系统和 PAGER（Prompt Assessment of Global Ear...",规则抽取,待复核,待复核
REL_EQ_000110,stage_eq_004,EQ_DOC_001,stage_eq_004,EQ_DOC_001,stage_eq_004,EQ_DOC_001,应急响应,原始来源核验机制,应急响应,原始来源核验机制,Scenario,Document,DERIVES_FROM,DERIVES_FROM（来源于）,0.75,EQ_DOC_001,CHK_EQ_000001,原始来源核验机制,地震灾害数据收集与整理.docx,...于知识图谱与大语言模型的地震灾害AI防灾减灾关键技术与多源数据融合研究报告 ## 一、 引言与原始来源核验机制分析 在地震灾害的预防、减灾、应急响应及震后恢复重建过程中，构建高可信、可追溯的智能决策系统具有重要的现实意义。随着检索增强生成技术（RAG）特别是基于知识图谱的检索增强生成技术（GraphRAG）在防灾减灾领域的广泛应用，如何保证知识图谱底座语料的绝对真实性与高可追溯性，成为制约AI模型应用落地的技术瓶颈 [1]。传统的,规则抽取,待复核,待复核
REL_EQ_000111,stage_eq_004,EQ_DOC_004,stage_eq_004,EQ_DOC_004,stage_eq_004,EQ_DOC_004,应急响应,灾后应急响应与人道需求,应急响应,灾后应急响应与人道需求,Scenario,Document,DERIVES_FROM,DERIVES_FROM（来源于）,0.75,EQ_DOC_004,CHK_EQ_000010,灾后应急响应与人道需求,地震灾害数据收集与整理.docx,"## 四、 灾后应急响应、复盘报告与人道主义需求演变 真实的震后灾后复盘（Post-Disaster Needs Assessment, PDNA）不仅是重建决策的客观基础，更是AI图谱训练大语言模型在多轮交互对话中生成逻辑自洽、证据充实之推演结果的直接依据 [1]。 分析 2023 年土耳其-叙利亚大地震中的响应...",规则抽取,待复核,待复核
REL_EQ_000112,stage_eq_004,EQ_DOC_009,stage_eq_004,EQ_DOC_009,stage_eq_004,EQ_DOC_009,应急响应,应急治理政策标准,应急响应,应急治理政策标准,Scenario,Document,DERIVES_FROM,DERIVES_FROM（来源于）,0.75,EQ_DOC_009,CHK_EQ_000025,应急治理政策标准,地震灾害数据收集与整理.docx,"...案) ] │ +---------------------+---------------------+ | | ▼ ▼ [ 甘肃省地震灾害应急响应 ] [ 新疆克州/宣城市等市县预案 ] - 设置一、二、三、四级梯度响应 - 创新制定“震级+距离”双维度初判启动 - 设立跨部门4大核心应急专业组 - 对不达响应标准显著地震延伸触角 - 24小时现场扁平化通信扁平化指挥 - 自下而上建立灾情日报告、零报告制度 `[47, 48, ",规则抽取,待复核,待复核
REL_EQ_000113,stage_eq_005,EQ_DOC_001,stage_eq_005,EQ_DOC_001,stage_eq_005,EQ_DOC_001,恢复重建,原始来源核验机制,恢复重建,原始来源核验机制,Scenario,Document,DERIVES_FROM,DERIVES_FROM（来源于）,0.75,EQ_DOC_001,CHK_EQ_000001,原始来源核验机制,地震灾害数据收集与整理.docx,...语言模型的地震灾害AI防灾减灾关键技术与多源数据融合研究报告 ## 一、 引言与原始来源核验机制分析 在地震灾害的预防、减灾、应急响应及震后恢复重建过程中，构建高可信、可追溯的智能决策系统具有重要的现实意义。随着检索增强生成技术（RAG）特别是基于知识图谱的检索增强生成技术（GraphRAG）在防灾减灾领域的广泛应用，如何保证知识图谱底座语料的绝对真实性与高可追溯性，成为制约AI模型应用落地的技术瓶颈 [1]。传统的自动文本抽取技,规则抽取,待复核,待复核
REL_EQ_000114,stage_eq_005,EQ_DOC_004,stage_eq_005,EQ_DOC_004,stage_eq_005,EQ_DOC_004,恢复重建,灾后应急响应与人道需求,恢复重建,灾后应急响应与人道需求,Scenario,Document,DERIVES_FROM,DERIVES_FROM（来源于）,0.75,EQ_DOC_004,CHK_EQ_000011,灾后应急响应与人道需求,地震灾害数据收集与整理.docx,"...6 月 39.41 暴跌至 12 月的 42.66，产生严重通胀 [43] | 受灾群众长期在避难所和临时安置点安置，电力和供水网彻底切断，恢复重建进度由于断路断电极为缓慢 [2, 45] | 废墟瓦砾多依靠灾民徒手清理回收；3%人口坠入贫困线以下，损耗超过1.5亿工作日，农业损失惨重 [17, 34] | | 针对特殊脆弱群体及特定边缘群体的救援覆盖 | 土耳其南部约 叙利亚难民受到直接波及；巴勒斯坦 PRCS 专门针对境内 A",规则抽取,待复核,待复核
REL_EQ_000115,stage_eq_006,EQ_DOC_004,stage_eq_006,EQ_DOC_004,stage_eq_006,EQ_DOC_004,灾后复盘,灾后应急响应与人道需求,灾后复盘,灾后应急响应与人道需求,Scenario,Document,DERIVES_FROM,DERIVES_FROM（来源于）,0.75,EQ_DOC_004,CHK_EQ_000010,灾后应急响应与人道需求,地震灾害数据收集与整理.docx,"## 四、 灾后应急响应、复盘报告与人道主义需求演变 真实的震后灾后复盘（Post-Disaster Needs Assessment, PDNA）不仅是重建决策的客观基础，更是AI图谱训练大语言模型在多轮交互对话中生成逻辑自洽、证据充实之推演结果的直接依据 [1]。 分析 2023 年土耳其-叙利亚大地震中的响应过程和人道主义支援详情，可以为应急管理系统提供清...",规则抽取,待复核,待复核
REL_EQ_000116,tech_eq_001,EQ_DOC_007,tech_eq_001,EQ_DOC_007,tech_eq_001,EQ_DOC_007,地震早期预警,分布式AI地震预警,地震早期预警,分布式AI地震预警,AITech,Document,DERIVES_FROM,DERIVES_FROM（来源于）,0.75,EQ_DOC_007,CHK_EQ_000019,分布式AI地震预警,地震灾害数据收集与整理.docx,"## 七、 分布式AI地震预警系统、边缘计算与众包传感器网络 传统的地震早期预警系统（EEW）虽然在减轻次生灾害方面发挥了巨大作用，但在处理超大规模传感器数据流（如来自数以万计众包手机或极高密度的窄带无线传感网络 WSN）时，仍然面临系统算力和Telemetry延迟的瓶颈 [69, 70, 71]。在极短响应时窗下，为了避免中央服务器出现灾难性的网络拥堵或单点物理瘫...",规则抽取,待复核,待复核
REL_EQ_000117,tech_eq_002,EQ_DOC_005,tech_eq_002,EQ_DOC_005,tech_eq_002,EQ_DOC_005,震后建筑损毁识别,遥感影像与建筑震损标签,震后建筑损毁识别,遥感影像与建筑震损标签,AITech,Document,DERIVES_FROM,DERIVES_FROM（来源于）,0.75,EQ_DOC_005,CHK_EQ_000013,遥感影像与建筑震损标签,地震灾害数据收集与整理.docx,"## 五、 遥感影像解译、建筑震损标签与多源几何特征提取 面对大面积地震灾害，现场地毯式排查在效率和安全性上均无法满足应急决策的急迫时效要求 [49]。通过联合天基高分辨率卫星与空基无人机（UAV）遥感手段进行智能解译，是目前实现大范围、快速建筑震损评估的核心路径 [50, 51]。 在遥感智能算法的研制与工程标定中，高质量...",规则抽取,待复核,待复核
REL_EQ_000118,tech_eq_002,EQ_DOC_008,tech_eq_002,EQ_DOC_008,tech_eq_002,EQ_DOC_008,震后建筑损毁识别,工程损失评估系统,震后建筑损毁识别,工程损失评估系统,AITech,Document,DERIVES_FROM,DERIVES_FROM（来源于）,0.75,EQ_DOC_008,CHK_EQ_000022,工程损失评估系统,地震灾害数据收集与整理.docx,"## 八、 工程损失评估软件、能力谱法与高级易损性分析系统 在防震减灾 AI 的工程应用中，评估地震发生后整个城市在建筑损毁方面的经济损失和资本损耗，是一项计算极其密集的任务 [81]。这要求损失评估软件必须建立在严谨的非线性结构动力学计算模型之上，而非简单的线性插值 [66]。 Hazus 作为全球最为主流的损失建模系统，其核心算法是基于能力谱法（Capacity Spectrum Method, CSM）的非...",规则抽取,待复核,待复核
